Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22
Model:,LI-7810,,,,,,,,,,,,,,,,,,,,
SN:,TG10-01593,,,,,,,,,,,,,,,,,,,,
Software Version:,2.3.8,,,,,,,,,,,,,,,,,,,,
Timestamp:,2023-07-06 12:50:04,,,,,,,,,,,,,,,,,,,,
Timezone:,US/Eastern,,,,,,,,,,,,,,,,,,,,
DATAH,SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
DATAU,secs,nsecs,index,diag,,date,time,ppm,ppm,ppb,kPa,°C,kPa,°C,,µsecs,°C,counts,°C,V,CHK
DATA,1688671100,30936002,6185,0,A4B4,2023-07-06,15:18:20,40106.871,468.22437,2618.8997,39.8785,55.0003,32.868,37.3741,0.00517152,11.7307,54.4998,-0.5,-0.0315773,15.484,216
DATA,1688671101,30936002,6189,0,A4B4,2023-07-06,15:18:21,40298.32,467.32892,2625.446,39.8773,55.0003,32.8676,37.3743,0.00521594,11.7297,54.4998,-177.75,-0.0315773,15.484, 86
DATA,1688671102,30936002,6193,0,A4B4,2023-07-06,15:18:22,40197.762,466.09262,2593.3718,39.8769,55.0003,32.8643,37.3741,0.00522366,11.7306,54.4998,-61.75,-0.0315773,15.4844,172
DATA,1688671103,30936002,6197,0,A4B4,2023-07-06,15:18:23,40186.191,468.15054,2623.8838,39.8773,55.0003,32.8643,37.3741,0.00518511,11.7305,54.4998,-20.75,-0.0315773,15.4844,158
DATA,1688671104,30936002,6201,0,A4B4,2023-07-06,15:18:24,40375.551,465.29434,2625.5361,39.8769,55.0003,32.8618,37.3741,0.00528625,11.7289,54.4998,-159.25,-0.0315773,15.4844,221
DATA,1688671105,30936002,6205,0,A4B4,2023-07-06,15:18:25,40393.422,466.14902,2648.7942,39.8777,55.0003,32.8606,37.3741,0.00528192,11.7293,54.4998,130.5,-0.0315773,15.484, 63
DATA,1688671106,30936002,6209,0,A4B4,2023-07-06,15:18:26,40532.125,465.29266,2630.1758,39.8777,55.0003,32.8626,37.3741,0.00529027,11.7289,54.4998,41.25,-0.0315773,15.484, 70
DATA,1688671107,30622005,6213,0,A4B4,2023-07-06,15:18:27,40296.312,465.93494,2594.6228,39.8781,55.0003,32.8622,37.3741,0.00523586,11.73,54.4998,20.5,-0.0315773,15.4836,216
DATA,1688671108,30622005,6217,0,A4B4,2023-07-06,15:18:28,40117.926,468.21994,2577.0029,39.8785,55.0003,32.8647,37.3741,0.00516082,11.7305,54.4998,324.5,-0.0315773,15.4836,122
DATA,1688671109,30622005,6221,0,A4B4,2023-07-06,15:18:29,40025.883,463.95993,2570.9368,39.8756,55.0003,32.87,37.3741,0.00522475,11.7307,54.4998,116,-0.0315773,15.4836,185
DATA,1688671110,30622005,6225,0,A4B4,2023-07-06,15:18:30,40038.031,465.38504,2584.5376,39.8789,55.0003,32.8663,37.3741,0.00522169,11.7308,54.4998,-243.25,-0.0315773,15.4832,195
DATA,1688671111,30622005,6229,0,A4B4,2023-07-06,15:18:31,40065.547,474.69843,2590.8887,39.8818,55.0003,32.8671,37.3743,0.00505513,11.7311,54.4998,179.25,-0.0315773,15.4832,175
DATA,1688671112,30622005,6233,0,A4B4,2023-07-06,15:18:32,40144.488,469.48984,2589.907,39.8785,55.0003,32.8663,37.3741,0.00513885,11.7305,54.4998,-199,-0.0315773,15.4832, 40
DATA,1688671113,30622005,6237,0,A4B4,2023-07-06,15:18:33,40158.5,467.48593,2594.4119,39.8756,55.0003,32.8622,37.3741,0.00522903,11.7302,54.4998,-379,-0.0315773,15.4832,214
DATA,1688671114,30311107,6241,0,A4B4,2023-07-06,15:18:34,40377.031,468.70288,2660.9099,39.8773,55.0003,32.8549,37.3741,0.00526047,11.7296,54.4998,-301.75,-0.0315773,15.4832,215
DATA,1688671115,30311107,6245,0,A4B4,2023-07-06,15:18:35,40909.457,468.46869,2686.5818,39.8777,55.0003,32.8479,37.3741,0.00533501,11.7268,54.4998,-125.25,-0.0315773,15.4828,247
DATA,1688671116,30311107,6249,0,A4B4,2023-07-06,15:18:36,40690.359,468.62601,2634.4055,39.8789,55.0003,32.845,37.3741,0.00528888,11.7283,54.4998,73.75,-0.0315773,15.4828, 95
DATA,1688671117,30311107,6253,0,A4B4,2023-07-06,15:18:37,40548.949,471.49429,2631.6892,39.881,55.0003,32.8487,37.3741,0.0052427,11.7285,54.4998,253,-0.0315773,15.4832,189
DATA,1688671118,30311107,6257,0,A4B4,2023-07-06,15:18:38,40396.578,561.4328,2682.4885,39.881,55.0003,32.8544,37.3741,0.00514911,11.7294,54.4998,262.5,-0.0315773,15.484,234
DATA,1688671119,30311107,6261,0,A4B4,2023-07-06,15:18:39,40314.371,585.94586,2708.0371,39.8797,55.0003,32.8581,37.3741,0.00510269,11.7291,54.4998,4.75,-0.0315773,15.484, 25
DATA,1688671120,30311107,6265,0,A4B4,2023-07-06,15:18:40,40389.918,491.5307,2616.615,39.8785,55.0003,32.8585,37.3741,0.00522528,11.7293,54.4998,-121.75,-0.0315773,15.4832,108
DATA,1688671121,30311107,6269,0,A4B4,2023-07-06,15:18:41,40343.469,471.78079,2593.6096,39.8781,55.0003,32.8536,37.3741,0.00523753,11.7294,54.4998,-188,-0.0315773,15.4832, 81
DATA,1688671122,29989957,6273,0,A4B4,2023-07-06,15:18:42,40527.82,469.46909,2660.2224,39.8777,55.0003,32.8475,37.3741,0.00529316,11.729,54.4998,-176,-0.0315773,15.4832,  8
DATA,1688671123,29989957,6277,0,A4B4,2023-07-06,15:18:43,41088.066,466.69244,2693.3762,39.8773,55.0003,32.8438,37.3741,0.00544849,11.7263,54.4998,-326.75,-0.0315773,15.4824, 22
DATA,1688671124,29989957,6281,0,A4B4,2023-07-06,15:18:44,40941.949,465.65137,2634.4758,39.8785,55.0003,32.8401,37.3741,0.00540227,11.7272,54.4998,-77.75,-0.0315773,15.4828,217
DATA,1688671125,29989957,6285,0,A4B4,2023-07-06,15:18:45,40626.539,469.70197,2611.6309,39.8802,55.0003,32.8426,37.3741,0.00524252,11.7283,54.4998,133.75,-0.0315773,15.4824,204
DATA,1688671126,29989957,6289,0,A4B4,2023-07-06,15:18:46,40570.723,471.89774,2612.7563,39.881,55.0003,32.8458,37.3741,0.00518843,11.7286,54.4998,71.25,-0.0315773,15.4824,127
DATA,1688671127,29989957,6293,0,A4B4,2023-07-06,15:18:47,40588.738,472.16037,2602.064,39.883,55.0003,32.8495,37.3745,0.00517234,11.7284,54.4998,464.5,-0.0315773,15.482, 12
DATA,1688671128,29989957,6297,0,A4B4,2023-07-06,15:18:48,40442.586,470.63535,2571.6931,39.8818,55.0003,32.8565,37.3741,0.00516608,11.729,54.4998,254.25,-0.0315773,15.482,121
DATA,1688671129,29673099,6301,0,A4B4,2023-07-06,15:18:49,40371.148,468.90494,2565.2317,39.8802,55.0003,32.8622,37.3741,0.00519197,11.7297,54.4998,149.75,-0.0315773,15.4816,208
DATA,1688671130,29673099,6305,0,A4B4,2023-07-06,15:18:50,40446.758,478.00372,2590.5693,39.8814,55.0003,32.8659,37.3741,0.00522867,11.7292,54.4998,123.25,-0.0315773,15.482,141
DATA,1688671131,29673099,6309,0,A4B4,2023-07-06,15:18:51,40658.469,505.25797,2621.5151,39.8793,55.0003,32.8667,37.3741,0.00528834,11.728,54.4998,-125.25,-0.0315773,15.4816,198
DATA,1688671132,29673099,6313,0,A4B4,2023-07-06,15:18:52,40693.34,518.29193,2618.2737,39.8785,55.0003,32.8639,37.3741,0.00529589,11.7278,54.4998,-59.5,-0.0315773,15.4816,116
DATA,1688671133,29673099,6317,0,A4B4,2023-07-06,15:18:53,40769.059,471.14365,2595.7239,39.8814,55.0003,32.8622,37.3741,0.00533636,11.7277,54.4998,18.75,-0.0315773,15.482,104
DATA,1688671134,29673099,6321,0,A4B4,2023-07-06,15:18:54,40807.613,462.43054,2585.282,39.881,55.0003,32.8631,37.3743,0.00537053,11.7268,54.4998,56,-0.0315773,15.4824,132
DATA,1688671135,29673099,6325,0,A4B4,2023-07-06,15:18:55,40765.965,463.34399,2584.7544,39.8826,55.0003,32.8651,37.3741,0.00534562,11.7278,54.4998,61,-0.0315773,15.4828, 21
DATA,1688671136,29673099,6329,0,A4B4,2023-07-06,15:18:56,40779.535,467.76816,2577.7854,39.8818,55.0003,32.8676,37.3741,0.00534798,11.7276,54.4998,-17.5,-0.0315773,15.4828,197
DATA,1688671137,29356002,6333,0,A4B4,2023-07-06,15:18:57,40794.363,474.24866,2582.4524,39.8822,55.0003,32.8684,37.3741,0.0052994,11.7275,54.4998,116.75,-0.0315773,15.4828,151
DATA,1688671138,29356002,6337,0,A4B4,2023-07-06,15:18:58,40840.855,477.85608,2580.7563,39.8806,55.0003,32.8708,37.3741,0.0053146,11.7272,54.4998,-73.5,-0.0315773,15.482, 37
DATA,1688671139,29356002,6341,0,A4B4,2023-07-06,15:18:59,40913.008,470.42279,2570.3503,39.8806,55.0003,32.868,37.3741,0.00534793,11.7273,54.4998,-38.75,-0.0315773,15.4824,124
DATA,1688671140,29356002,6345,0,A4B4,2023-07-06,15:19:00,41033.918,467.11646,2588.7681,39.8826,55.0003,32.868,37.3741,0.00533227,11.7263,54.4998,-13,-0.0315773,15.4816,219
DATA,1688671141,29356002,6349,0,A4B4,2023-07-06,15:19:01,41095.137,464.74908,2592.8994,39.883,55.0003,32.868,37.3741,0.00535867,11.7265,54.4998,162.75,-0.0315773,15.482, 50
DATA,1688671142,29356002,6353,0,A4B4,2023-07-06,15:19:02,41083.375,534.97656,2656.4121,39.8834,55.0003,32.8729,37.3741,0.00527735,11.7264,54.4998,297.75,-0.0315773,15.482,137
DATA,1688671143,29356002,6357,0,A4B4,2023-07-06,15:19:03,41147.918,621.37604,2722.8694,39.8818,55.0003,32.8778,37.3741,0.00523185,11.7251,54.4998,-47.25,-0.0315773,15.482,126
DATA,1688671144,29042005,6361,0,A4B4,2023-07-06,15:19:04,41064.516,493.63583,2596.6047,39.883,55.0003,32.8753,37.3739,0.00531958,11.7264,54.4998,-15,-0.0315773,15.4816,233
DATA,1688671145,29042005,6365,0,A4B4,2023-07-06,15:19:05,41078.691,508.20334,2594.8835,39.883,55.0003,32.8766,37.3739,0.00528125,11.7266,54.4998,0.75,-0.0315773,15.4812, 30
DATA,1688671146,29042005,6369,0,A4B4,2023-07-06,15:19:06,41157.793,482.28149,2568.3325,39.883,55.0003,32.8749,37.3741,0.00532515,11.7257,54.4998,-78.25,-0.0315773,15.4812,135
DATA,1688671147,29042005,6373,0,A4B4,2023-07-06,15:19:07,41330.258,466.92593,2568.188,39.8834,55.0003,32.8753,37.3741,0.00539327,11.7256,54.4998,-103.25,-0.0315773,15.4805,176
DATA,1688671148,29042005,6377,0,A4B4,2023-07-06,15:19:08,41457.688,463.81631,2588.6577,39.8826,55.0003,32.8704,37.3741,0.00541906,11.7246,54.4998,-43.75,-0.0315773,15.4805,197
DATA,1688671149,29042005,6381,0,A4B4,2023-07-06,15:19:09,41609.141,465.84543,2595.3301,39.8834,55.0003,32.8704,37.3741,0.00544508,11.7244,54.4998,11.25,-0.0315773,15.4805,107
DATA,1688671150,29042005,6385,0,A4B4,2023-07-06,15:19:10,41649.395,464.15964,2592.5098,39.8847,55.0003,32.8704,37.3741,0.0054324,11.7238,54.4998,52,-0.0315773,15.4805,185
DATA,1688671151,29042005,6389,0,A4B4,2023-07-06,15:19:11,41543.805,464.82852,2580.2014,39.8851,55.0003,32.8717,37.3741,0.00537224,11.7243,54.4998,33,-0.0315773,15.4809,213
DATA,1688671152,28726100,6393,0,A4B4,2023-07-06,15:19:12,41461.145,463.12473,2577.0881,39.8834,55.0003,32.87,37.3739,0.00539134,11.7248,54.4998,-250.75,-0.0315773,15.4812,114
DATA,1688671153,28726100,6397,0,A4B4,2023-07-06,15:19:13,41539.664,468.29938,2594.6399,39.8896,55.0003,32.8688,37.3741,0.00529356,11.7244,54.4998,559.75,-0.0315773,15.4812,240
DATA,1688671154,28726100,6401,0,A4B4,2023-07-06,15:19:14,41802.496,465.26245,2660.2483,39.8834,55.0003,32.8704,37.3741,0.00547586,11.7235,54.4998,-772,-0.0315773,15.4812, 67
DATA,1688671155,28726100,6405,0,A4B4,2023-07-06,15:19:15,42153.902,457.66785,2640.6846,39.883,55.0003,32.8598,37.3741,0.00568914,11.7213,54.4998,-951,-0.0315773,15.4812, 36
DATA,1688671156,28726100,6409,0,A4B4,2023-07-06,15:19:16,41760.871,464.34683,2574.7925,39.8875,55.0003,32.852,37.3741,0.00538277,11.7232,54.4998,-509.25,-0.0315773,15.4809,193
DATA,1688671157,28726100,6413,0,A4B4,2023-07-06,15:19:17,41477.176,470.70477,2568.0889,39.89,55.0003,32.8483,37.3741,0.00523311,11.7248,54.5,-23.75,-0.0315773,15.4809,170
DATA,1688671158,28726100,6417,0,A4B4,2023-07-06,15:19:18,41412.008,467.93927,2560.2781,39.8883,55.0003,32.8442,37.3741,0.00526738,11.7249,54.5004,-291.25,-0.0315773,15.4809,215
DATA,1688671159,28415918,6421,0,A4B4,2023-07-06,15:19:19,41556.605,467.64328,2583.2578,39.8879,55.0003,32.8385,37.3741,0.00531905,11.7243,54.5002,-212.75,-0.0315773,15.4809,231
DATA,1688671160,28415918,6425,0,A4B4,2023-07-06,15:19:20,41541.344,468.20044,2562.9404,39.8871,55.0003,32.8327,37.3743,0.00532097,11.724,54.5002,-21.5,-0.0315773,15.4801, 22
DATA,1688671161,28415918,6429,0,A4B4,2023-07-06,15:19:21,41448.355,469.38702,2564.3225,39.8883,55.0003,32.8344,37.3741,0.00527015,11.7248,54.5004,121,-0.0315773,15.4801,  1
DATA,1688671162,28415918,6433,0,A4B4,2023-07-06,15:19:22,41476.07,479.28775,2574.1787,39.8867,55.0003,32.8381,37.3741,0.00527908,11.7245,54.5005,64.75,-0.0315773,15.4801, 91
DATA,1688671163,28415918,6437,0,A4B4,2023-07-06,15:19:23,41704.867,472.28329,2610.8606,39.8888,55.0003,32.8385,37.3741,0.0053406,11.7236,54.5005,11.75,-0.0315773,15.4801, 67
DATA,1688671164,28415918,6441,0,A4B4,2023-07-06,15:19:24,41914.152,466.0228,2603.207,39.8883,55.0003,32.8368,37.3741,0.0054304,11.7226,54.5005,-325.75,-0.0315773,15.4801, 34
DATA,1688671165,28415918,6445,0,A4B4,2023-07-06,15:19:25,41959.188,466.71786,2597.8625,39.8879,55.0003,32.8311,37.3741,0.00543501,11.7226,54.5005,-94,-0.0315773,15.4797, 53
DATA,1688671166,28415918,6449,0,A4B4,2023-07-06,15:19:26,41876.824,466.93182,2570.5225,39.8879,55.0003,32.8291,37.3741,0.00541701,11.7232,54.5005,27,-0.0315773,15.4797,243
DATA,1688671167,28101921,6453,0,A4B4,2023-07-06,15:19:27,41809.168,470.27786,2569.3491,39.8879,55.0003,32.8315,37.3741,0.00537284,11.7228,54.5005,51.5,-0.0315773,15.4797, 89
DATA,1688671168,28101921,6457,0,A4B4,2023-07-06,15:19:28,41726.797,470.55811,2543.9685,39.8888,55.0003,32.8323,37.3741,0.00531506,11.7236,54.5005,30.75,-0.0315773,15.4801,121
DATA,1688671169,28101921,6461,0,A4B4,2023-07-06,15:19:29,41722.543,469.46326,2555.5308,39.8896,55.0003,32.8344,37.3743,0.00532264,11.7235,54.5005,-33.5,-0.0315773,15.4805,105
DATA,1688671170,28101921,6465,0,A4B4,2023-07-06,15:19:30,41842.145,467.36346,2544.3691,39.8896,55.0003,32.8323,37.3741,0.00536853,11.7232,54.5005,-3.5,-0.0315773,15.4801, 39
DATA,1688671171,28101921,6469,0,A4B4,2023-07-06,15:19:31,41759.957,468.61655,2531.9797,39.8908,55.0003,32.8336,37.3741,0.00533077,11.7235,54.5005,-9.25,-0.0315773,15.4797,140
DATA,1688671172,28101921,6473,0,A4B4,2023-07-06,15:19:32,41728.297,471.67319,2516.9771,39.8879,55.0003,32.8348,37.3741,0.00533747,11.7237,54.5005,-202.75,-0.0315773,15.4801,220
DATA,1688671173,28101921,6477,0,,2023-07-06,15:19:33,41819.742,470.51569,2540.353,39.8883,55.0003,32.8315,37.3741,0.00537192,11.7229,54.5005,-297,-0.0315773,15.4797, 40
DATA,1688671174,27784109,6481,0,,2023-07-06,15:19:34,41944.164,470.33713,2561.3481,39.8908,55.0003,32.8274,37.3741,0.00532361,11.7229,54.5005,-77,-0.0315773,15.4797, 38
DATA,1688671175,27784109,6485,0,,2023-07-06,15:19:35,42154.129,468.79907,2546.2002,39.8908,55.0003,32.8278,37.3741,0.00535315,11.7223,54.5005,27.75,-0.0315773,15.4793,152
DATA,1688671176,27784109,6489,0,,2023-07-06,15:19:36,41701.5,469.68027,2486.2251,39.8908,55.0003,32.8315,37.3743,0.00523456,11.7236,54.5005,243,-0.0315773,15.4797,208
DATA,1688671177,27784109,6493,0,,2023-07-06,15:19:37,41367.5,470.92615,2480.2415,39.8908,55.0003,32.8352,37.3741,0.00515233,11.7253,54.5005,192.75,-0.0315773,15.4789, 95
DATA,1688671178,27784109,6497,0,,2023-07-06,15:19:38,41572.918,476.44641,2517.9548,39.8937,55.0003,32.8405,37.3741,0.00518099,11.7244,54.5005,73.5,-0.0315773,15.4793,129
DATA,1688671179,27784109,6501,0,,2023-07-06,15:19:39,42744.789,458.95865,2541.8713,39.8892,55.0003,32.8381,37.3741,0.00559853,11.7196,54.5005,-790,-0.0315773,15.4793,141
DATA,1688671180,27784109,6505,0,,2023-07-06,15:19:40,43490.223,445.40109,2553.02,39.8888,55.0003,32.8254,37.3741,0.00601721,11.7159,54.5005,-1190.75,-0.0315773,15.4777,162
DATA,1688671181,27784109,6509,0,,2023-07-06,15:19:41,42908.945,451.50616,2316.1562,39.8941,55.0003,32.8151,37.3741,0.00553286,11.7184,54.5005,175.25,-0.0315773,15.4789,191
DATA,1688671182,27461051,6513,0,,2023-07-06,15:19:42,38666.465,475.44098,2032.4696,39.8937,55.0003,32.8233,37.3741,0.0048192,11.7364,54.5005,1558.5,-0.0315773,15.4785,151
DATA,1688671183,27461051,6517,0,,2023-07-06,15:19:43,36882.242,482.42703,2008.1095,39.8904,55.0003,32.8442,37.3753,0.0047581,11.7448,54.5005,1311.25,-0.0296034,15.4785,168
DATA,1688671184,27461051,6521,0,,2023-07-06,15:19:44,36482.719,478.21396,2005.5547,39.8863,55.0003,32.8631,37.3777,0.00467813,11.7462,54.5005,666,-0.028419,15.4789, 12
DATA,1688671185,27461051,6525,0,,2023-07-06,15:19:45,35673.848,479.29886,2004.7094,39.8822,55.0003,32.8704,37.3777,0.0046505,11.7499,54.5005,516,-0.028419,15.4793,227
DATA,1688671186,27461051,6529,0,,2023-07-06,15:19:46,35226.82,478.72009,2004.052,39.8806,55.0003,32.877,37.3777,0.00462213,11.7521,54.5005,286.75,-0.028419,15.4797,243
DATA,1688671187,27461051,6533,0,,2023-07-06,15:19:47,35317.895,472.71234,2003.5677,39.8769,55.0003,32.8786,37.3775,0.00456289,11.7506,54.5005,-47.25,-0.028419,15.4793,166
DATA,1688671188,27461051,6537,0,,2023-07-06,15:19:48,35018.004,469.69672,2002.8599,39.8695,55.0003,32.8762,37.3773,0.00451876,11.7516,54.5005,-629.25,-0.028419,15.4793,218
DATA,1688671189,27152061,6541,0,,2023-07-06,15:19:49,34454.711,471.47159,2002.3243,39.8695,55.0003,32.87,37.3773,0.0044943,11.7542,54.5005,-259.5,-0.028419,15.4793,236
DATA,1688671190,27152061,6545,0,,2023-07-06,15:19:50,34513.84,462.96375,2002.0619,39.8662,55.0003,32.8618,37.3773,0.00446033,11.7537,54.5005,-523.5,-0.028419,15.4793, 67
DATA,1688671191,27152061,6549,0,,2023-07-06,15:19:51,34702.34,462.83002,2002.0258,39.8658,55.0003,32.8557,37.3773,0.00447873,11.7537,54.5005,-469,-0.028419,15.4793,236
DATA,1688671192,27152061,6553,0,,2023-07-06,15:19:52,34927.75,458.60501,2002.1229,39.8642,55.0003,32.8491,37.3775,0.00449729,11.7526,54.5005,-108.25,-0.028419,15.4785,126
DATA,1688671193,27152061,6557,0,,2023-07-06,15:19:53,35161.926,453.77502,2002.2568,39.8629,55.0003,32.8499,37.3775,0.00452687,11.752,54.5005,-143.25,-0.028419,15.4789,146
DATA,1688671194,27152061,6561,0,,2023-07-06,15:19:54,35276.199,447.90887,2001.7839,39.8584,55.0003,32.8463,37.3777,0.00458933,11.751,54.5005,-433.5,-0.028419,15.4785,111
DATA,1688671195,27152061,6565,0,,2023-07-06,15:19:55,34922.176,446.69977,2001.559,39.8548,55.0003,32.8413,37.3777,0.00456609,11.7522,54.5005,-95.75,-0.028419,15.4785,113
DATA,1688671196,27152061,6569,0,,2023-07-06,15:19:56,35098.762,445.74731,2001.6293,39.8568,55.0003,32.8401,37.3773,0.00458378,11.7518,54.5005,-71.75,-0.028419,15.4785,156
DATA,1688671197,26828050,6573,0,,2023-07-06,15:19:57,34974.551,445.79672,2001.2587,39.8543,55.0003,32.8356,37.3775,0.00458181,11.7521,54.5007,19.75,-0.028419,15.4785,118
DATA,1688671198,26828050,6577,0,,2023-07-06,15:19:58,34817.477,447.48672,2001.3324,39.856,55.0003,32.8385,37.3773,0.00454533,11.7531,54.5011,125.75,-0.028419,15.4781,101
DATA,1688671199,26828050,6581,0,,2023-07-06,15:19:59,34785.227,445.25433,2001.0739,39.8527,55.0003,32.8397,37.3773,0.00458667,11.7527,54.5013,-154.5,-0.028419,15.4789,163
DATA,1688671200,26828050,6585,0,,2023-07-06,15:20:00,34147.105,445.26245,2000.4889,39.8474,55.0003,32.8344,37.3775,0.00452049,11.7553,54.5013,-434.5,-0.028419,15.4789,109
DATA,1688671201,26828050,6589,0,,2023-07-06,15:20:01,34102.445,446.70364,2000.5323,39.8498,55.0003,32.8282,37.3777,0.00450386,11.7558,54.5013,-86.75,-0.028419,15.4789,125
DATA,1688671202,26828050,6593,0,,2023-07-06,15:20:02,34298.059,444.07904,2000.6532,39.8486,55.0003,32.8274,37.3777,0.00454545,11.7545,54.5013,-259.5,-0.028419,15.4793,125
DATA,1688671203,26828050,6597,0,,2023-07-06,15:20:03,34565.441,438.71164,2000.5414,39.8466,55.0003,32.8221,37.3777,0.00463308,11.7541,54.5011,-420,-0.028419,15.4797,255
DATA,1688671204,26521921,6601,0,,2023-07-06,15:20:04,34751.629,436.13943,2000.5228,39.8466,55.0003,32.8151,37.3777,0.00469254,11.7533,54.5013,-184.25,-0.028419,15.4797,158
DATA,1688671205,26521921,6605,0,,2023-07-06,15:20:05,34924.02,436.75363,2000.7144,39.8498,55.0003,32.8147,37.3777,0.00470418,11.7528,54.5007,272.25,-0.028419,15.4785, 67
DATA,1688671206,26521921,6609,0,,2023-07-06,15:20:06,34957.484,434.46762,2000.5651,39.8474,55.0003,32.8188,37.3775,0.00473702,11.7523,54.5007,-380.5,-0.028419,15.4793,126
DATA,1688671207,26521921,6613,0,,2023-07-06,15:20:07,35137.691,428.10468,2000.4979,39.8445,55.0003,32.8135,37.3777,0.00488325,11.7514,54.5005,-686.75,-0.028419,15.4785,185
DATA,1688671208,26521921,6617,0,,2023-07-06,15:20:08,35133.91,431.81732,2000.6613,39.8474,55.0003,32.8082,37.3775,0.00482779,11.7519,54.5005,-203.25,-0.028419,15.4777,110
DATA,1688671209,26521921,6621,0,,2023-07-06,15:20:09,34706.281,437.44492,2000.4923,39.8478,55.0003,32.8078,37.3777,0.00467961,11.7531,54.5005,72.5,-0.028419,15.4773, 29
DATA,1688671210,26521921,6625,0,,2023-07-06,15:20:10,34997.867,434.00662,2000.6211,39.8482,55.0003,32.8082,37.3777,0.00474999,11.7519,54.5005,-32.5,-0.028419,15.4765, 66
DATA,1688671211,26521921,6629,0,,2023-07-06,15:20:11,35378.988,430.79636,2000.8571,39.8494,55.0003,32.8049,37.3777,0.00483633,11.7507,54.5005,151.5,-0.028419,15.4769, 91
DATA,1688671212,26196002,6633,0,,2023-07-06,15:20:12,35672.219,429.98901,2001.5216,39.8519,55.0003,32.8102,37.3777,0.00487775,11.7496,54.5005,225.25,-0.028419,15.4773,121
DATA,1688671213,26196002,6637,0,,2023-07-06,15:20:13,35776.5,428.97821,2001.1938,39.8519,55.0003,32.8135,37.3775,0.00492466,11.749,54.5005,147.25,-0.028419,15.4769,242
DATA,1688671214,26196002,6641,0,,2023-07-06,15:20:14,35905.441,426.73553,2003.4529,39.8511,55.0003,32.8164,37.3775,0.00496694,11.7481,54.5005,24.75,-0.028419,15.4769, 72
DATA,1688671215,26196002,6645,0,,2023-07-06,15:20:15,35950.828,427.0798,2004.1279,39.8515,55.0003,32.8184,37.3775,0.00498382,11.7484,54.5005,136.25,-0.028419,15.4773, 88
DATA,1688671216,26196002,6649,0,,2023-07-06,15:20:16,36114.168,422.72198,2002.7307,39.8486,55.0003,32.8192,37.3775,0.00508245,11.748,54.5005,-534.5,-0.028419,15.4773, 67
DATA,1688671217,26196002,6653,0,,2023-07-06,15:20:17,35854.496,427.85565,2001.2423,39.8507,55.0003,32.8135,37.3775,0.00497383,11.7487,54.5005,65,-0.028419,15.4773,197
DATA,1688671218,26196002,6657,0,,2023-07-06,15:20:18,35146.715,440.6449,2000.9299,39.8535,55.0003,32.8188,37.3775,0.00467716,11.7518,54.5005,420.5,-0.028419,15.4773, 36
DATA,1688671219,25887966,6661,0,,2023-07-06,15:20:19,35123.145,440.46454,2001.1079,39.8556,55.0003,32.825,37.3777,0.00466409,11.7518,54.5005,345.25,-0.028419,15.4777, 92
DATA,1688671220,25887966,6665,0,,2023-07-06,15:20:20,35189.859,440.90848,2001.1641,39.8568,55.0003,32.8315,37.3777,0.00466012,11.7509,54.5005,691,-0.028419,15.4781,254
DATA,1688671221,25887966,6669,0,,2023-07-06,15:20:21,35163.852,438.00992,2000.8624,39.8531,55.0003,32.836,37.3775,0.00469073,11.7513,54.5005,39,-0.028419,15.4777,148
DATA,1688671222,25887966,6673,0,,2023-07-06,15:20:22,35386.496,432.67365,2000.9034,39.8535,55.0003,32.8348,37.3775,0.00480268,11.7507,54.5005,13.75,-0.028419,15.4773, 99
DATA,1688671223,25887966,6677,0,,2023-07-06,15:20:23,35778.828,429.18094,2001.0468,39.8539,55.0003,32.834,37.3773,0.00487308,11.7493,54.5005,-105.75,-0.028419,15.4769,165
DATA,1688671224,25887966,6681,0,,2023-07-06,15:20:24,35820.906,430.86026,2001.0156,39.8523,55.0003,32.8299,37.3775,0.00489059,11.7481,54.5005,-71,-0.028419,15.4777,246
DATA,1688671225,25887966,6685,0,,2023-07-06,15:20:25,35615.422,433.26715,2001.3447,39.8543,55.0003,32.8311,37.3773,0.00482161,11.7498,54.5005,214,-0.028419,15.4777,237
DATA,1688671226,25887966,6689,0,,2023-07-06,15:20:26,35654.176,434.21207,2001.3055,39.856,55.0003,32.8368,37.3777,0.00480449,11.7497,54.5005,18.75,-0.028419,15.4773, 60
DATA,1688671227,25563955,6693,0,,2023-07-06,15:20:27,35472.938,437.186,2001.1318,39.856,55.0003,32.8368,37.3777,0.00474678,11.7497,54.5005,35.5,-0.028419,15.4773,167
DATA,1688671228,25563955,6697,0,,2023-07-06,15:20:28,35290.566,438.40265,2001.1021,39.8552,55.0003,32.8409,37.3777,0.00470665,11.7511,54.5005,16.25,-0.028419,15.4769, 80
DATA,1688671229,25563955,6701,0,,2023-07-06,15:20:29,35444.066,436.65582,2001.2223,39.8556,55.0003,32.8401,37.3775,0.00473946,11.75,54.5005,-5.75,-0.028419,15.4765,229
